-0.047288
-0.065250
-0.075652
-0.068879
-0.060330
-0.075899
-0.069233
-0.066817
-0.064668
-0.062888
-0.052137
-0.055871
-0.054744
-0.045528
-0.046627
-0.036866
-0.036817
-0.027854
-0.017374
-0.016552
-0.016474
-0.008314
-0.006952
0.001934
0.001530
0.011193
0.020382
0.020570
0.030061
0.030078
0.029527
0.038330
0.046714
0.047073
0.055546
0.064014
0.064841
0.064398
0.063673
0.071578
0.071634
0.079043
0.087219
0.096061
0.096243
0.095548
0.103646
0.103815
0.102768
0.110419
0.118722
0.118867
0.118894
0.118361
0.133579
0.134717
0.134083
0.133825
0.142010
0.142146
0.142284
0.149924
0.150377
0.150816
0.157975
0.158740
0.159424
0.166004
0.160290
0.169340
0.168555
0.168987
0.177956
0.170970
0.170909
0.179330
0.179896
0.181674
0.182470
0.182658
0.184010
0.184942
0.185544
0.186243
0.187330
0.190598
0.190137
0.183653
0.193543
0.193629
0.187127
0.190363
0.190352
0.183752
0.193522
0.188047
0.187602
0.181767
0.190430
0.185410
0.179131
0.178465
0.181022
0.176502
0.175978
0.169053
0.172073
0.173626
0.167107
0.160875
0.160641
0.153713
0.156292
0.157935
0.152028
0.145397
0.138122
0.138453
0.132618
0.124343
0.117136
0.126475
0.121477
0.115287
0.107760
0.100426
0.100955
0.094568
0.087231
0.079908
0.072500
0.072071
0.065889
0.059300
0.051299
0.034356
0.032440
0.025216
0.017538
0.009043
0.000385
-0.000201
-0.006692
-0.015203
-0.023484
-0.031267
-0.040108
-0.050236
-0.058822
-0.067694
-0.077158
-0.086541
-0.087637
-0.095268
-0.104249
-0.113110
-0.122927
-0.133325
-0.141967
-0.153121
-0.162702
-0.164242
-0.173231
-0.182363
-0.193035
-0.195982
-0.201879
-0.212792
-0.233350
-0.235427
-0.244395
-0.256155
-0.266857
-0.269545
-0.278912
-0.290428
-0.293239
-0.301296
-0.314059
-0.325521
-0.328677
-0.331436
-0.340153
-0.344471
-0.355141
-0.364481
-0.371212
-0.381380
-0.382588
-0.387190
-0.397649
-0.400078
-0.412425
-0.416545
-0.419327
-0.430411
-0.436018
-0.437456
-0.440455
-0.452024
-0.456931
-0.460982
-0.464533
-0.468877
